Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
40060700,The Old Drift,Namwali Serpell,"Serpell, Namwali",,"=""1781090491""","=""9781781090497""",0,3.75,Hogarth,Hardcover,576,2019,2019,,2020/09/23,"to-read, ab-current-tbr","to-read (#829), ab-current-tbr (#569)",to-read,,,,0,,,0,,,,,
53321887,The Fall of Koli (Rampart Trilogy #3),M.R. Carey,"Carey, M.R.",,"=""0356513505""","=""9780356513508""",0,4.43,Orbit,Paperback,528,2021,2021,,2020/08/08,"to-read, ab-current-tbr","to-read (#752), ab-current-tbr (#568)",to-read,,,,0,,,0,,,,,
51829857,The Trials of Koli (Rampart Trilogy #2),M.R. Carey,"Carey, M.R.",,"=""0356513491""","=""9780356513492""",0,4.27,Orbit,Paperback,445,2020,2020,,2020/08/08,"to-read, ab-current-tbr","to-read (#751), ab-current-tbr (#567)",to-read,,,,0,,,0,,,,,
22357838,The Door,Magda Szabó,"Szabó, Magda","Len Rix, Ali Smith","=""1590177711""","=""9781590177716""",0,4.08,NYRB Classics,Paperback,262,2015,1987,,2020/08/02,"to-read, ab-current-tbr","to-read (#722), ab-current-tbr (#566)",to-read,,,,0,,,0,,,,,
41724950,The Books of Jacob,Olga Tokarczuk,"Tokarczuk, Olga",Jennifer  Croft,"=""1910695599""","=""9781910695593""",0,4.14,Fitzcarraldo Editions,Paperback,920,2021,2014,,2022/04/22,"to-read, tr-brain-power-needed, ab-current-tbr","to-read (#1307), tr-brain-power-needed (#54), ab-current-tbr (#565)",to-read,,,,0,,,0,,,,,
53972214,When We Cease to Understand the World,Benjamín Labatut,"Labatut, Benjamín",Adrian Nathan West,"=""""","=""9781782276128""",0,4.17,Pushkin Press,Hardcover,192,2020,2020,,2021/06/06,"to-read, ab-current-tbr","to-read (#1024), ab-current-tbr (#564)",to-read,,,,0,,,0,,,,,
4406,East of Eden,John Steinbeck,"Steinbeck, John",,"=""0142000655""","=""9780142000656""",0,4.39,Penguin Books,Paperback,601,2002,1952,,2020/03/07,"to-read, ab-current-tbr","to-read (#287), ab-current-tbr (#563)",to-read,,,,0,,,0,,,,,
2094318,The Poisonwood Bible ,Barbara Kingsolver,"Kingsolver, Barbara",,"=""0061577073""","=""9780061577079""",0,4.08,Harper Perennial Modern Classics,Paperback,526,2008,1998,,2020/04/14,"to-read, ab-current-tbr","to-read (#339), ab-current-tbr (#562)",to-read,,,,0,,,0,,,,,
11347,Sula,Toni Morrison,"Morrison, Toni",,"=""1400033438""","=""9781400033430""",0,3.98,Vintage International,Paperback,174,2004,1973,,2020/02/09,"to-read, ab-current-tbr","to-read (#113), ab-current-tbr (#561)",to-read,,,,0,,,0,,,,,
330244,The Member of the Wedding,Carson McCullers,"McCullers, Carson",,"=""0618492399""","=""9780618492398""",0,3.82,Mariner Books,Paperback,163,2004,1946,,2020/04/14,"to-read, rec-to-me, ab-current-tbr","to-read (#337), rec-to-me (#3), ab-current-tbr (#560)",to-read,,,,0,,,0,,,,,
58484901,How to Be Perfect: The Correct Answer to Every Moral Question,Michael Schur,"Schur, Michael",,"=""1982159316""","=""9781982159313""",0,4.28,Simon & Schuster,Hardcover,304,2022,2022,,2022/04/20,"to-read, tr-brain-power-needed-philosophy, ab-current-tbr","to-read (#1246), tr-brain-power-needed-philosophy (#2), ab-current-tbr (#559)",to-read,,,,0,,,0,,,,,
8171378,The Warmth of Other Suns: The Epic Story of America's Great Migration,Isabel Wilkerson,"Wilkerson, Isabel",,"=""0679444327""","=""9780679444329""",0,4.43,Random House,Hardcover,622,2010,2010,,2020/02/12,"to-read, ab-current-tbr","to-read (#194), ab-current-tbr (#558)",to-read,,,,0,,,0,,,,,
33375622,Her Body and Other Parties: Stories,Carmen Maria Machado,"Machado, Carmen Maria",,"=""155597788X""","=""9781555977887""",0,3.89,Graywolf Press,Paperback,248,2017,2017,,2020/02/12,"to-read, ab-current-tbr","to-read (#212), ab-current-tbr (#557)",to-read,,,,0,,,0,,,,,
850062,The Road,Cormac McCarthy,"McCarthy, Cormac",,"=""0330447548""","=""9780330447546""",0,3.98,Picador,Paperback,307,2007,2006,,2020/02/12,"to-read, ab-current-tbr","to-read (#215), ab-current-tbr (#556)",to-read,,,,0,,,0,,,,,
79352,Six Pillars of Self-Esteem,Nathaniel Branden,"Branden, Nathaniel",,"=""0553374397""","=""9780553374391""",0,4.11,Bantam,Paperback,341,1995,1994,,2021/02/19,"to-read, rec-to-me, ab-current-tbr","to-read (#974), rec-to-me (#86), ab-current-tbr (#555)",to-read,,,,0,,,0,,,,,
23301805,We Should All Be Feminists,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""0008115273""","=""9780008115272""",0,4.42,Fourth Estate,Paperback,52,2014,2012,2020/08/25,2020/02/12,rec-would-recommend,rec-would-recommend (#49),read,"Beautifully said - I've always been scared to call myself a feminist, but I think after listening to this book I just might. <br/><br/>I would highly recommend it to literally everyone; It's a great feminism 101. ",,,1,,,0,,,,,
48507504,Larry's Party,Carol Shields,"Shields, Carol",,"=""1857027051""","=""9781857027051""",0,3.73,Harper Perennial,Paperback,339,2006,1997,,2020/05/29,"to-read, ab-current-tbr","to-read (#522), ab-current-tbr (#554)",to-read,,,,0,,,0,,,,,
42080220,Sappho: A New Translation,Sappho,"Sappho, Sappho","Mary Barnard, Dudley Fitts","=""0520305566""","=""9780520305564""",0,4.19,University of California Press,Paperback,128,2019,-600,,2022/04/26,"to-read, tr-brain-power-needed","to-read (#1324), tr-brain-power-needed (#55)",to-read,,,,0,,,0,,,,,
1421,The Oxford Shakespeare: The Complete Works,William Shakespeare,"Shakespeare, William","Stanley Wells, Gary Taylor","=""""","=""""",0,4.62,"Oxford University Press, USA",Hardcover,1420,2005,2016,,2020/12/05,"to-read, tr-brain-power-needed, ab-current-tbr","to-read (#949), tr-brain-power-needed (#29), ab-current-tbr (#552)",to-read,,,,0,,,0,,,,,
15994662,Tess of the D'Urbervilles,Thomas Hardy,"Hardy, Thomas",,"=""0141199946""","=""9780141199948""",0,3.82,Penguin Books,Paperback,487,2012,1891,,2020/02/09,"to-read, ab-current-tbr","to-read (#118), ab-current-tbr (#551)",to-read,,,,0,,,0,,,,,
7887687,Difficult Conversations: How to Discuss What Matters Most,Douglas Stone,"Stone, Douglas","Bruce Patton, Sheila Heen, Roger Fisher","=""0143118447""","=""9780143118442""",0,4.05,Penguin Books,Paperback,315,2010,1999,,2020/08/06,"to-read, ab-current-tbr","to-read (#959), ab-current-tbr (#550)",to-read,,,,0,,,0,,,,,
30267604,Ghachar Ghochar,Vivek Shanbhag,"Shanbhag, Vivek",Srinath Perur,"=""014311168X""","=""9780143111689""",0,3.92,Penguin Books,Paperback,118,2017,2013,,2020/02/09,"to-read, tr-emotional-damage-expected, ab-current-tbr","to-read (#50), tr-emotional-damage-expected (#19), ab-current-tbr (#549)",to-read,,,,0,,,0,,,,,
26148443,Formaldehyde,Jane Rawson,"Rawson, Jane",,"=""1921134607""","=""9781921134609""",0,4.12,Seizure,Paperback,188,2015,2015,,2020/05/12,"to-read, ab-current-tbr","to-read (#487), ab-current-tbr (#548)",to-read,,,,0,,,0,,,,,
15990681,The Scarlet Letter,Nathaniel Hawthorne,"Hawthorne, Nathaniel",,"=""0141199458""","=""9780141199450""",0,3.43,Penguin Books,Paperback,270,2012,1850,,2020/02/09,"to-read, ab-current-tbr","to-read (#111), ab-current-tbr (#547)",to-read,,,,0,,,0,,,,,
38116170,Passing,Nella Larsen,"Larsen, Nella","Emily Bernard, Thadious M. Davis","=""""","=""""",0,3.93,Penguin Classics,Paperback,160,2018,1929,,2020/06/20,"to-read, ab-current-tbr","to-read (#592), ab-current-tbr (#546)",to-read,,,,0,,,0,,,,,
18820900,The Golden Notebook,Doris Lessing,"Lessing, Doris",,"=""""","=""""",0,3.76,Harper Perennial,Kindle Edition,593,2013,1962,,2020/08/13,"to-read, ab-current-tbr","to-read (#767), ab-current-tbr (#545)",to-read,,,,0,,,0,,,,,
15994596,Heart of Darkness,Joseph Conrad,"Conrad, Joseph",Paul O'Prey,"=""0141199784""","=""9780141199788""",0,3.43,Penguin Books,Paperback,122,2012,1899,,2020/02/09,"to-read, tr-brain-power-needed, tr-emotional-damage-expected, ab-current-tbr","to-read (#91), tr-brain-power-needed (#28), tr-emotional-damage-expected (#30), ab-current-tbr (#544)",to-read,,,,0,,,0,,,,,
48587555,"Love, Loss, and Longing in Kashmir",Sahba Husain,"Husain, Sahba",,"=""938593287X""","=""9789385932878""",0,4.33,Zubaan Books,Hardcover,288,2020,,,2020/08/07,"to-read, ab-current-tbr","to-read (#740), ab-current-tbr (#543)",to-read,,,,0,,,0,,,,,
2659043,The Darkroom of Damocles,Willem Frederik Hermans,"Hermans, Willem Frederik",,"=""1843432064""","=""9781843432067""",0,3.82,Overlook Press,Hardcover,400,2007,1958,,2020/06/16,"to-read, ab-current-tbr","to-read (#578), ab-current-tbr (#542)",to-read,,,,0,,,0,,,,,
6453877,"Moby-Dick; or, the Whale",Herman Melville,"Melville, Herman","Nathaniel Philbrick, Tony Millionaire","=""0143105957""","=""9780143105954""",0,3.52,Penguin Classics,Paperback,625,2010,1851,,2020/02/09,"to-read, ab-current-tbr","to-read (#105), ab-current-tbr (#541)",to-read,,,,0,,,0,,,,,
50053234,The Eighth Life,Nino Haratischwili,"Haratischwili, Nino","Charlotte Collins, Ruth   Martin","=""""","=""""",0,4.51,Scribe,Kindle Edition,1258,2019,2014,,2020/04/18,"to-read, ab-current-tbr","to-read (#352), ab-current-tbr (#540)",to-read,,,,0,,,0,,,,,
54785500,The Arbornaut: A Life Discovering the Eighth Continent in the Trees Above Us,Meg Lowman,"Lowman, Meg",Sylvia A. Earle,"=""0374162697""","=""9780374162696""",0,4.08,"Farrar, Straus and Giroux",Hardcover,368,2021,2021,,2021/09/11,"to-read, ab-current-tbr","to-read (#1133), ab-current-tbr (#539)",to-read,,,,0,,,0,,,,,
27219745,Lanark: A Life in Four Books,Alasdair Gray,"Gray, Alasdair",William  Boyd,"=""1782117148""","=""9781782117148""",0,4.10,Canongate Canons,Paperback,592,2016,1981,,2020/04/10,"to-read, rec-to-me, ab-current-tbr","to-read (#324), rec-to-me (#5), ab-current-tbr (#538)",to-read,,,,0,,,0,,,,,
4940,The Brothers Karamazov,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Constance Garnett, Maire Jaanus","=""159308045X""","=""9781593080457""",0,4.34,Barnes  Noble Classics,Paperback,720,2004,1879,,2022/04/22,"to-read, tr-brain-power-needed, ab-current-tbr","to-read (#1299), tr-brain-power-needed (#53), ab-current-tbr (#537)",to-read,,,,0,,,0,,,,,
139569,Stone Butch Blues,Leslie Feinberg,"Feinberg, Leslie",,"=""1555838537""","=""9781555838539""",0,4.41,Alyson Books,Hardcover,308,2003,1993,,2021/06/15,"to-read, ab-current-tbr","to-read (#1043), ab-current-tbr (#536)",to-read,,,,0,,,0,,,,,
45735014,"Ducks, Newburyport",Lucy Ellmann,"Ellmann, Lucy",,"=""1771963077""","=""9781771963077""",0,3.99,Biblioasis,Paperback,1020,2019,2019,,2020/05/12,"to-read, ab-current-tbr","to-read (#486), ab-current-tbr (#535)",to-read,,,,0,,,0,,,,,
176958,Invisible Man,Ralph Ellison,"Ellison, Ralph",,"=""0141184426""","=""9780141184425""",0,3.90,Penguin Classics,Paperback,581,2001,1952,,2020/02/12,"to-read, rec-to-me, ab-current-tbr","to-read (#220), rec-to-me (#8), ab-current-tbr (#534)",to-read,,,,0,,,0,,,,,
85866,"Tales of Nevèrÿon (Return to Nevèrÿon, #1)",Samuel R. Delany,"Delany, Samuel R.",,"=""081956270X""","=""9780819562708""",0,3.90,Wesleyan University Press,Paperback,260,1993,1979,,2020/02/09,"to-read, rec-to-me, tr-brain-power-needed, ab-current-tbr","to-read (#13), rec-to-me (#10), tr-brain-power-needed (#13), ab-current-tbr (#533)",to-read,,,,0,,,0,,,,,
53174622,"Pumpkin, Pumpkin:: Folklore, History, Planting Hints and Good Eating",Anne Copeland,"Copeland, Anne",,"=""""","=""""",0,3.84,,Kindle Edition,188,2019,,,2021/07/20,"to-read, ab-current-tbr","to-read (#1076), ab-current-tbr (#532)",to-read,,,,0,,,0,,,,,
14800727,David Copperfield,Charles Dickens,"Dickens, Charles",,"=""0141199164""","=""9780141199160""",0,4.01,Penguin Books,Paperback,984,2012,1850,,2020/10/18,"to-read, ab-current-tbr","to-read (#888), ab-current-tbr (#531)",to-read,,,,0,,,0,,,,,
15994514,A Christmas Carol,Charles Dickens,"Dickens, Charles",,"=""0141389478""","=""9780141389479""",0,4.07,Penguin Books,Paperback,94,2012,1843,,2020/04/29,"to-read, ab-current-tbr","to-read (#369), ab-current-tbr (#530)",to-read,,,,0,,,0,,,,,
2635587,Factory Girls: From Village to City in a Changing China ,Leslie T. Chang,"Chang, Leslie T.",,"=""0385520174""","=""9780385520171""",0,3.92,Spiegel & Grau,Hardcover,420,2008,2008,,2020/05/07,"to-read, ab-current-tbr","to-read (#469), ab-current-tbr (#529)",to-read,,,,0,,,0,,,,,
18308767,The Luminaries,Eleanor Catton,"Catton, Eleanor",,"=""1847088767""","=""9781847088765""",0,3.72,Granta,Paperback,834,2013,2013,,2020/04/15,"to-read, ab-current-tbr","to-read (#346), ab-current-tbr (#528)",to-read,,,,0,,,0,,,,,
28229978,Marine Biology For The Non-Biologist,Andrew Caine,"Caine, Andrew",,"=""""","=""""",0,4.08,Andrew Caine EPublishing,Kindle Edition,107,2015,,,2020/11/11,"to-read, ab-current-tbr","to-read (#918), ab-current-tbr (#527)",to-read,,,,0,,,0,,,,,
40669906,"Now I Rise (The Conqueror's Saga, #2)",Kiersten White,"White, Kiersten",,"=""""","=""""",0,4.19,Delacorte Press,Kindle Edition,476,2017,2017,,2022/04/20,"to-read, tr-dissociation-vibes, ab-current-tbr","to-read (#1244), tr-dissociation-vibes (#4), ab-current-tbr (#526)",to-read,,,,0,,,0,,,,,
22817368,"Bright We Burn (The Conqueror's Saga, #3)",Kiersten White,"White, Kiersten",,"=""0525644466""","=""9780525644460""",0,4.33,Delacorte,Paperback,416,2018,2018,,2022/04/20,"to-read, tr-dissociation-vibes, ab-current-tbr","to-read (#1245), tr-dissociation-vibes (#3), ab-current-tbr (#525)",to-read,,,,0,,,0,,,,,
6084736,On the Beach,Nevil Shute,"Shute, Nevil",,"=""0099530252""","=""9780099530251""",0,3.95,Vintage Classics,Paperback,312,2009,1957,,2020/02/09,"to-read, tr-emotional-damage-expected, ab-current-tbr","to-read (#87), tr-emotional-damage-expected (#28), ab-current-tbr (#524)",to-read,,,,0,,,0,,,,,
50165140,The Big Book of Modern Fantasy,Ann VanderMeer,"VanderMeer, Ann",Jeffrey VanderMeer,"=""0525563865""","=""9780525563860""",0,3.67,Vintage,Paperback,896,2020,2020,,2020/07/21,"to-read, ab-current-tbr","to-read (#686), ab-current-tbr (#523)",to-read,,,,0,,,0,,,,,
50403464,Dark Archives: A Librarian's Investigation Into the Science and History of Books Bound in Human Skin,Megan Rosenbloom,"Rosenbloom, Megan",,"=""0374134707""","=""9780374134709""",0,4.08,"Farrar, Straus and Giroux",Hardcover,275,2020,2020,,2022/04/14,"to-read, tr-knowledge-please, ab-current-tbr","to-read (#1224), tr-knowledge-please (#9), ab-current-tbr (#522)",to-read,,,,0,,,0,,,,,
30780283,White Tears,Hari Kunzru,"Kunzru, Hari",,"=""0451493699""","=""9780451493699""",0,3.69,Knopf Publishing Group,Hardcover,271,2017,2017,,2021/09/11,"to-read, ab-current-tbr","to-read (#1131), ab-current-tbr (#521)",to-read,,,,0,,,0,,,,,
52700711,Red Pill,Hari Kunzru,"Kunzru, Hari",,"=""1471194477""","=""9781471194474""",0,3.70,Scribner UK,Hardcover,304,2020,2020,,2021/09/11,"to-read, ab-current-tbr","to-read (#1130), ab-current-tbr (#520)",to-read,,,,0,,,0,,,,,
13331797,Dispatches,Michael Herr,"Herr, Michael",,"=""0307814165""","=""9780307814166""",0,4.22,Vintage,ebook,272,2011,1977,,2022/02/07,"to-read, tr-emotional-damage-expected, ab-current-tbr","to-read (#1168), tr-emotional-damage-expected (#35), ab-current-tbr (#519)",to-read,,,,0,,,0,,,,,
52644982,Phallacy: Life Lessons from the Animal Penis,Emily Willingham,"Willingham, Emily",,"=""0593087178""","=""9780593087176""",0,3.81,Avery Publishing Group,Hardcover,336,2020,2020,,2021/07/17,"to-read, ab-current-tbr","to-read (#1070), ab-current-tbr (#518)",to-read,,,,0,,,0,,,,,
6604712,Eating Animals,Jonathan Safran Foer,"Foer, Jonathan Safran",,"=""0316069906""","=""9780316069908""",0,4.20,"Little, Brown and Company",Hardcover,341,2009,2009,,2021/02/28,"to-read, ab-current-tbr","to-read (#987), ab-current-tbr (#517)",to-read,,,,0,,,0,,,,,
7347759,Four Fish: The Future of the Last Wild Food,Paul   Greenberg,"Greenberg, Paul",,"=""1594202567""","=""9781594202568""",0,4.05,Penguin Press,Hardcover,284,2010,2010,,2021/02/28,"to-read, ab-current-tbr","to-read (#986), ab-current-tbr (#516)",to-read,,,,0,,,0,,,,,
39074761,House of Stone,Novuyo Rosa Tshuma,"Tshuma, Novuyo Rosa",,"=""1786493160""","=""9781786493163""",0,3.83,Atlantic Books,Hardcover,400,2018,2018,,2021/01/31,"to-read, ab-current-tbr","to-read (#967), ab-current-tbr (#515)",to-read,,,,0,,,0,,,,,
29474675,Christodora,Tim  Murphy,"Murphy, Tim",,"=""""","=""""",0,4.28,Grove Press,Kindle Edition,496,2016,2016,,2021/02/18,"to-read, ab-current-tbr","to-read (#971), ab-current-tbr (#514)",to-read,,,,0,,,0,,,,,
24933757,The Word for World Is Forest,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""1473205786""","=""9781473205789""",0,4.00,Gollancz,Paperback,128,2015,1972,,2020/11/20,"to-read, ab-current-tbr","to-read (#924), ab-current-tbr (#513)",to-read,,,,0,,,0,,,,,
43708708,White Fragility: Why It’s So Hard for White People to Talk About Racism,Robin DiAngelo,"DiAngelo, Robin","Michael Eric Dyson, Amy Landon","=""0807071161""","=""9780807071168""",0,4.20,Beacon Press,Audiobook,7,2018,2018,,2020/10/18,"to-read, ab-current-tbr","to-read (#900), ab-current-tbr (#512)",to-read,,,,0,,,0,,,,,
25898216,Stamped from the Beginning: The Definitive History of Racist Ideas in America,Ibram X. Kendi,"Kendi, Ibram X.",,"=""1568584636""","=""9781568584638""",0,4.54,Bold Type Books,Hardcover,592,2016,2016,,2022/02/07,"to-read, tr-brain-power-needed, ab-current-tbr","to-read (#1170), tr-brain-power-needed (#36), ab-current-tbr (#511)",to-read,,,,0,,,0,,,,,
18045891,Sharp Objects,Gillian Flynn,"Flynn, Gillian",,"=""""","=""""",0,4.00,Broadway Paperbacks,Paperback,254,2006,2006,,2020/10/18,"to-read, ab-current-tbr","to-read (#882), ab-current-tbr (#510)",to-read,,,,0,,,0,,,,,
50788329,The Art of Showing Up: How to Be There for Yourself and Your People,Rachel Wilkerson Miller,"Miller, Rachel Wilkerson",,"=""1615196617""","=""9781615196616""",0,3.84,The Experiment,Paperback,304,2020,2020,,2020/09/12,"to-read, tr-brain-power-needed-work-related, ab-current-tbr","to-read (#818), tr-brain-power-needed-work-related (#45), ab-current-tbr (#506)",to-read,,,,0,,,0,,,,,
9850443,The Sisters Brothers,Patrick deWitt,"deWitt, Patrick",,"=""0062041266""","=""9780062041265""",0,3.84,Ecco,Hardcover,328,2011,2011,,2020/09/27,"to-read, ab-current-tbr","to-read (#849), ab-current-tbr (#505)",to-read,,,,0,,,0,,,,,
51285749,The Book of Koli (Rampart Trilogy #1),M.R. Carey,"Carey, M.R.",,"=""0316477532""","=""9780316477536""",0,4.01,Orbit,Paperback,416,2020,2020,,2020/07/05,"to-read, ab-current-tbr","to-read (#642), ab-current-tbr (#504)",to-read,,,,0,,,0,,,,,
9912994,"Damned (Damned, #1)",Chuck Palahniuk,"Palahniuk, Chuck",,"=""0385671105""","=""9780385671101""",0,3.39,Doubleday Canada,Hardcover,256,2011,2011,,2020/08/08,"to-read, ab-current-tbr","to-read (#743), ab-current-tbr (#503)",to-read,,,,0,,,0,,,,,
31451127,Hot Milk,Deborah Levy,"Levy, Deborah",,"=""1620406705""","=""9781620406700""",0,3.46,Bloomsbury USA,Paperback,224,2017,2015,,2020/07/20,"to-read, rec-to-me, ab-current-tbr","to-read (#676), rec-to-me (#26), ab-current-tbr (#502)",to-read,,,,0,,,0,,,,,
52712350,Blue Ticket,Sophie Mackintosh,"Mackintosh, Sophie",,"=""0241404452""","=""9780241404454""",0,3.23,Hamish Hamilton,Hardcover,286,2020,2020,,2020/06/21,"to-read, ab-current-tbr","to-read (#599), ab-current-tbr (#501)",to-read,,,,0,,,0,,,,,
17879710,Mr Loverman,Bernardine Evaristo,"Evaristo, Bernardine",,"=""""","=""""",0,4.23,Penguin,Paperback,307,2013,2013,,2020/06/20,"to-read, ab-current-tbr","to-read (#589), ab-current-tbr (#500)",to-read,,,,0,,,0,,,,,
37486528,"Bluebird, Bluebird",Attica Locke,"Locke, Attica",,"=""0316363278""","=""9780316363273""",0,3.85,Mulholland Books,Paperback,320,2018,2017,,2020/06/20,"to-read, ab-current-tbr","to-read (#588), ab-current-tbr (#499)",to-read,,,,0,,,0,,,,,
16032127,Revenge,Yōko Ogawa,"Ogawa, Yōko",Stephen    Snyder,"=""""","=""""",0,3.99,Picador,Paperback,162,2013,1998,,2020/06/08,"to-read, ab-current-tbr","to-read (#562), ab-current-tbr (#498)",to-read,,,,0,,,0,,,,,
250792,Ain't I a Woman: Black Women and Feminism,bell hooks,"hooks, bell",,"=""089608129X""","=""9780896081291""",0,4.47,South End Press,Paperback,205,1999,1981,,2020/06/08,"to-read, ab-current-tbr","to-read (#559), ab-current-tbr (#497)",to-read,,,,0,,,0,,,,,
43801240,Night. Sleep. Death. The Stars.,Joyce Carol Oates,"Oates, Joyce Carol",,"=""0062797603""","=""9780062797605""",0,3.80,Ecco,ebook,800,2020,2020,,2020/06/03,"to-read, ab-current-tbr","to-read (#549), ab-current-tbr (#496)",to-read,,,,0,,,0,,,,,
